6992	[6224]	[2707]
7096	[1009]	[6045, 2707]
5991	[]	[191, 823, 1956, 2707, 3339, 1366, 2940, 3186, 3705, 4282, 3486, 4302, 3823]
9259	[8686]	[4502]
7555	[6421]	[5172]
481	[]	[191]
4337	[522]	[191]
6245	[231, 751, 857, 1200, 4328, 6090, 6187, 1205]	[1818, 2217, 3145, 4282, 4887, 5586, 5680, 5811, 6010, 5387, 4124, 3579, 3205]
9802	[6933]	[7559]
2914	[405]	[231]
3414	[1691]	[191, 203, 209, 228, 253, 1671, 2481, 1929, 2271, 1574, 3201, 1634, 1182, 2731, 862, 2466, 3354, 2006, 1484, 2915]
2775	[]	[1486]
3831	[]	[192]
257	[]	[208]
3186	[3160]	[195, 268, 340, 1983]
2619	[2593]	[195, 970, 1390, 1671, 1865, 1574, 2162, 191, 2597]
3196	[2548]	[1130]
5201	[1671]	[3206]
4221	[]	[1280]
4686	[311, 557, 768, 2503, 3717, 3870, 3615, 401, 325, 1539, 857, 493, 777, 720, 1364, 2533]	[2057, 3641, 3101, 933]
6258	[208, 209, 435, 517, 928, 990, 1174, 1508, 2049, 2221, 2533, 3106, 4143, 4398, 4777, 4834, 6033, 493, 883, 4706, 1956, 506, 720, 3918, 4699, 4858, 2867]	[482, 1094, 1211, 2804, 2992, 3976, 2217, 2210]
2949	[104]	[198]
5130	[2175]	[198]
9436	[]	[198]
8297	[959, 3942, 4870, 6245, 7540, 7554, 3163, 7463, 3656, 1009, 3547, 924, 4675]	[1114]
9480	[1381]	[9206]
8415	[1119, 2028, 1182]	[5591]
468	[280]	[198]
2867	[1011]	[2404]
3254	[2568]	[198]
4706	[4331]	[1707]
4699	[240, 374, 430, 488, 732, 817, 902, 1182, 1190, 1539, 2049, 2070, 2101, 2726, 3233, 3403, 3542, 3586, 3783, 4377, 4613, 226, 3454, 958, 768, 2856, 1179, 528, 3078, 1074, 970, 4474, 2094, 990, 254]	[3026]
6858	[]	[200, 212, 253, 256, 448, 609, 914, 3163, 3318, 3348, 4699, 5412, 5150, 1131, 6826, 400, 322, 1130, 725, 308, 1189, 2027, 233]
8332	[]	[656]
1716	[]	[203]
861	[48]	[203]
405	[261]	[268]
2243	[1702]	[902]
207	[202]	[114]
9641	[5351]	[3747]
218	[]	[209]
6490	[5182]	[209, 221, 384, 641, 719, 990, 1011, 1121, 1153, 1188, 1286, 1321, 1401, 1483, 1951, 1995, 2101, 2121, 2208, 2217, 2228, 2404, 2481, 2522, 2533, 2806, 2817, 2902, 2949, 3255, 3414, 3519, 3583, 3793, 3839, 3886, 4244, 4743, 4810, 5136, 5187, 5268, 5314, 5315, 5345, 5496, 5735, 5895, 6201, 1132, 3403, 114, 295, 2475, 862, 1484, 1574, 435, 817, 4376, 2731, 196, 191, 3940, 2914, 2707, 6258, 1366, 297, 1865, 5547, 1114]
3110	[]	[391, 2218, 2774, 604, 609, 817, 2731, 984]
1094	[]	[1013]
9269	[960]	[256, 259, 415, 468, 1669, 3604, 3664, 3823, 6585, 6858, 202, 226, 5475, 709, 725, 5971, 2027, 462, 609, 5412, 2203, 2205]
960	[]	[435]
3742	[]	[210]
3664	[907]	[1153, 1216, 2812, 114, 1936, 177, 1902, 709, 2731, 468, 2581, 3173]
1189	[405]	[311, 609, 725, 308, 415, 1132, 970, 643]
2300	[]	[1182]
9620	[]	[214]
2210	[]	[214, 311, 571, 743, 787, 1539, 1799, 632, 2094, 451, 1537, 355]
7016	[]	[396]
864	[480]	[237]
2129	[]	[443]
4782	[]	[217]
1182	[573, 650, 713, 751, 992, 827, 253]	[1180]
717	[]	[644]
7126	[2942]	[4298, 4446, 7091]
7043	[231, 1574, 2155, 2726, 2803, 2942, 325, 389, 177, 1977]	[218, 2548, 2619, 3414, 5109, 6933, 5546, 2930, 833]
3344	[0]	[219]
2546	[1702]	[604, 725, 1574, 1671, 1707, 903, 2070, 1801, 213, 1085, 253, 761, 1936, 723, 743, 311, 435, 742, 1983, 104]
3641	[2662]	[2597]
2217	[1671]	[226, 509, 618, 656, 671, 720, 723, 817, 822, 867, 1113, 1280, 1486, 1537, 1574, 1634, 1951, 1954, 2155, 216, 283, 2048, 362, 1132, 698, 533, 625, 644, 855, 1571, 1900, 1992]
2089	[995]	[228, 719, 913, 656, 1467, 1602, 1992]
2024	[]	[228]
